parcel_id,vacancy_class,source_signal
09-008-0-0018,developed,improvement_value_ge_20pct_land_value
09-008-0-0019,developed,improvement_value_ge_20pct_land_value
09-008-0-0020,developed,improvement_value_ge_20pct_land_value
09-008-0-0021,developed,improvement_value_ge_20pct_land_value
09-008-0-0022,developed,improvement_value_ge_20pct_land_value
09-008-0-0023,developed,improvement_value_ge_20pct_land_value
09-008-0-0024,developed,improvement_value_ge_20pct_land_value
09-008-0-0025,developed,improvement_value_ge_20pct_land_value
09-008-0-0026,developed,improvement_value_ge_20pct_land_value
09-008-0-0028,developed,improvement_value_ge_20pct_land_value
09-008-0-0029,developed,improvement_value_ge_20pct_land_value
09-008-0-0030,developed,improvement_value_ge_20pct_land_value
09-008-0-0031,developed,improvement_value_ge_20pct_land_value
09-008-0-0032,developed,improvement_value_ge_20pct_land_value
09-008-0-0033,developed,improvement_value_ge_20pct_land_value
09-008-0-0034,developed,improvement_value_ge_20pct_land_value
09-008-0-0035,developed,improvement_value_ge_20pct_land_value
09-008-0-0036,developed,improvement_value_ge_20pct_land_value
09-008-0-0037,developed,improvement_value_ge_20pct_land_value
09-008-0-0038,developed,improvement_value_ge_20pct_land_value
09-009-0-0002,developed,improvement_value_ge_20pct_land_value
09-009-0-0003,developed,improvement_value_ge_20pct_land_value
09-009-0-0004,developed,improvement_value_ge_20pct_land_value
09-009-0-0005,developed,improvement_value_ge_20pct_land_value
09-009-0-0006,developed,improvement_value_ge_20pct_land_value
09-009-0-0007,developed,improvement_value_ge_20pct_land_value
09-009-0-0008,developed,improvement_value_ge_20pct_land_value
09-009-0-0009,developed,improvement_value_ge_20pct_land_value
09-009-0-0010,developed,improvement_value_ge_20pct_land_value
09-009-0-0011,developed,improvement_value_ge_20pct_land_value
09-009-0-0012,developed,improvement_value_ge_20pct_land_value
09-009-0-0013,developed,improvement_value_ge_20pct_land_value
09-009-0-001A,vacant,improvement_value_zero_or_null
09-009-0-001B,developed,improvement_value_ge_20pct_land_value
09-010-0-0001,developed,improvement_value_ge_20pct_land_value
09-010-0-0002,developed,improvement_value_ge_20pct_land_value
09-010-0-0003,developed,improvement_value_ge_20pct_land_value
09-011-0-0001,developed,improvement_value_ge_20pct_land_value
09-011-0-0002,developed,improvement_value_ge_20pct_land_value
09-011-0-0003,developed,improvement_value_ge_20pct_land_value
09-011-0-0007,developed,improvement_value_ge_20pct_land_value
09-011-A-0001,developed,improvement_value_ge_20pct_land_value
09-011-A-0002,developed,improvement_value_ge_20pct_land_value
09-011-A-0003,developed,improvement_value_ge_20pct_land_value
09-012-0-0001,vacant,improvement_value_zero_or_null
09-012-0-0002,developed,improvement_value_ge_20pct_land_value
09-012-0-0003,developed,improvement_value_ge_20pct_land_value
09-012-0-0004,developed,improvement_value_ge_20pct_land_value
09-012-0-0005,developed,improvement_value_ge_20pct_land_value
09-012-0-0006,developed,improvement_value_ge_20pct_land_value
09-012-0-0007,developed,improvement_value_ge_20pct_land_value
09-012-0-0008,developed,improvement_value_ge_20pct_land_value
09-012-0-0009,developed,improvement_value_ge_20pct_land_value
09-012-0-0010,developed,improvement_value_ge_20pct_land_value
09-012-0-0011,developed,improvement_value_ge_20pct_land_value
09-012-0-0012,developed,improvement_value_ge_20pct_land_value
09-012-0-0013,developed,improvement_value_ge_20pct_land_value
09-012-0-0014,developed,improvement_value_ge_20pct_land_value
09-012-0-0015,developed,improvement_value_ge_20pct_land_value
09-012-0-0016,developed,improvement_value_ge_20pct_land_value
09-012-0-0017,vacant,land_use_field
09-012-0-0018,partial,improvement_value_lt_20pct_land_value
09-012-0-0020,developed,improvement_value_ge_20pct_land_value
09-012-0-0021,developed,improvement_value_ge_20pct_land_value
09-012-0-0022,developed,improvement_value_ge_20pct_land_value
09-012-0-0023,developed,improvement_value_ge_20pct_land_value
09-012-0-0024,developed,improvement_value_ge_20pct_land_value
09-012-0-0025,developed,improvement_value_ge_20pct_land_value
09-012-0-0026,developed,improvement_value_ge_20pct_land_value
09-012-0-0027,developed,improvement_value_ge_20pct_land_value
09-012-0-0028,developed,improvement_value_ge_20pct_land_value
09-012-0-0029,developed,improvement_value_ge_20pct_land_value
09-012-0-0030,developed,improvement_value_ge_20pct_land_value
09-012-0-0031,developed,improvement_value_ge_20pct_land_value
09-012-0-0032,developed,improvement_value_ge_20pct_land_value
09-012-0-0033,developed,improvement_value_ge_20pct_land_value
09-012-0-0034,developed,improvement_value_ge_20pct_land_value
09-012-0-0035,developed,improvement_value_ge_20pct_land_value
09-012-0-0036,developed,improvement_value_ge_20pct_land_value
09-012-0-0037,developed,improvement_value_ge_20pct_land_value
09-012-0-0038,developed,improvement_value_ge_20pct_land_value
09-012-0-0039,developed,improvement_value_ge_20pct_land_value
09-012-0-0040,developed,improvement_value_ge_20pct_land_value
09-012-0-0041,developed,improvement_value_ge_20pct_land_value
09-012-0-0042,developed,improvement_value_ge_20pct_land_value
09-012-0-0043,developed,improvement_value_ge_20pct_land_value
09-012-0-0044,developed,improvement_value_ge_20pct_land_value
09-012-0-0045,developed,improvement_value_ge_20pct_land_value
09-012-0-0046,developed,improvement_value_ge_20pct_land_value
09-012-0-0047,developed,improvement_value_ge_20pct_land_value
09-012-0-0048,developed,improvement_value_ge_20pct_land_value
09-012-0-0049,developed,improvement_value_ge_20pct_land_value
09-012-0-0050,developed,improvement_value_ge_20pct_land_value
09-012-0-0051,developed,improvement_value_ge_20pct_land_value
09-012-0-0052,developed,improvement_value_ge_20pct_land_value
09-012-0-0053,developed,improvement_value_ge_20pct_land_value
09-012-0-0054,developed,improvement_value_ge_20pct_land_value
09-012-0-0055,developed,improvement_value_ge_20pct_land_value
09-012-0-0056,vacant,land_use_field
09-012-0-0058,developed,improvement_value_ge_20pct_land_value
09-012-0-0059,developed,improvement_value_ge_20pct_land_value
09-012-0-0060,developed,improvement_value_ge_20pct_land_value
09-012-0-0061,developed,improvement_value_ge_20pct_land_value
09-012-0-0062,developed,improvement_value_ge_20pct_land_value
09-012-0-0063,developed,improvement_value_ge_20pct_land_value
09-012-0-0064,developed,improvement_value_ge_20pct_land_value
09-012-0-0065,developed,improvement_value_ge_20pct_land_value
09-012-0-0066,developed,improvement_value_ge_20pct_land_value
09-012-0-0067,developed,improvement_value_ge_20pct_land_value
09-012-0-0068,partial,improvement_value_lt_20pct_land_value
09-012-0-0069,vacant,improvement_value_zero_or_null
09-013-0-0001,developed,improvement_value_ge_20pct_land_value
09-013-0-0002,developed,improvement_value_ge_20pct_land_value
09-013-0-0003,developed,improvement_value_ge_20pct_land_value
09-013-0-0004,developed,improvement_value_ge_20pct_land_value
09-013-0-0005,developed,improvement_value_ge_20pct_land_value
09-013-0-0006,developed,improvement_value_ge_20pct_land_value
09-013-0-0007,developed,improvement_value_ge_20pct_land_value
09-013-0-0008,developed,improvement_value_ge_20pct_land_value
09-013-0-0009,developed,improvement_value_ge_20pct_land_value
09-013-0-0010,developed,improvement_value_ge_20pct_land_value
09-013-0-0011,developed,improvement_value_ge_20pct_land_value
09-013-0-0012,developed,improvement_value_ge_20pct_land_value
09-014-0-0001,developed,improvement_value_ge_20pct_land_value
09-014-0-0002,developed,improvement_value_ge_20pct_land_value
09-014-0-0003,developed,improvement_value_ge_20pct_land_value
09-015-0-0004,vacant,land_use_field
09-015-0-0005,developed,improvement_value_ge_20pct_land_value
09-015-0-0006,developed,improvement_value_ge_20pct_land_value
09-015-0-0007,vacant,land_use_field
09-015-0-0008,developed,improvement_value_ge_20pct_land_value
09-016-0-0007,developed,improvement_value_ge_20pct_land_value
09-016-0-0008,developed,improvement_value_ge_20pct_land_value
09-016-0-0009,partial,improvement_value_lt_20pct_land_value
09-016-0-0010,developed,improvement_value_ge_20pct_land_value
09-016-0-0011,developed,improvement_value_ge_20pct_land_value
09-016-0-0012,developed,improvement_value_ge_20pct_land_value
09-016-0-0013,vacant,land_use_field
09-016-0-0014,developed,improvement_value_ge_20pct_land_value
09-016-0-0015,developed,improvement_value_ge_20pct_land_value
09-016-0-0016,developed,improvement_value_ge_20pct_land_value
09-016-0-0017,developed,improvement_value_ge_20pct_land_value
09-016-0-0018,vacant,land_use_field
09-016-A-0002,developed,improvement_value_ge_20pct_land_value
09-016-B-0001,developed,improvement_value_ge_20pct_land_value
09-016-B-0002,developed,improvement_value_ge_20pct_land_value
09-016-B-0003,developed,missing_values_default_developed
09-016-B-0004,developed,improvement_value_ge_20pct_land_value
09-017-0-0001,developed,improvement_value_ge_20pct_land_value
09-017-0-0002,developed,improvement_value_ge_20pct_land_value
09-017-0-0003,developed,improvement_value_ge_20pct_land_value
09-017-0-0004,developed,improvement_value_ge_20pct_land_value
09-017-0-0005,developed,improvement_value_ge_20pct_land_value
09-017-0-0006,developed,improvement_value_ge_20pct_land_value
