parcel_id,centroid_lng,centroid_lat,sampled_zone,extraction_method,color_match_confidence,lab_distance,parcel_city,acreage
32161000560000,-112.077895,40.472073,Mixed Use - Towne Center,centroid,0.0524,18.08,,2.8
32161000570000,-112.077306,40.472336,Mixed Use - Towne Center,centroid,0.0498,19.06,,2.59
32161000580000,-112.077472,40.475358,Mixed Use - Towne Center,centroid,0.0535,17.71,,2.5
32161000590000,-112.076076,40.475313,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0599,15.7,,2.58
32161000600000,-112.0812,40.472125,Mixed Use - Towne Center,centroid,0.0712,13.04,,2.65
32161000610000,-112.080432,40.472027,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0668,13.96,,2.75
32161000620000,-112.073503,40.474256,Mixed Use - Towne Center,centroid,0.0731,12.67,,5.37
32161000630000,-112.073786,40.473484,Mixed Use - Towne Center,centroid,0.0721,12.86,,5.37
32161000640000,-112.075343,40.477869,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0626,14.97,,2.32
32161000650000,-112.073291,40.478234,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.062,15.12,,2.43
32161000660000,-112.073695,40.477509,Mixed Use - Towne Center,centroid,0.06,15.66,,2.44
32161000670000,-112.072422,40.477739,Mixed Use - Towne Center,centroid,0.0703,13.23,,2.5
32161000680000,-112.071575,40.477856,Mixed Use - Towne Center,centroid,0.0791,11.64,,2.5
32161000710000,-112.077816,40.478628,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0634,14.77,,2.61
32161010010000,-112.080398,40.477964,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0633,14.79,,11.37
32161260010000,-112.075931,40.475975,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0469,20.33,,2.46
32161260020000,-112.075075,40.475828,Mixed Use - Towne Center,centroid,0.0558,16.92,,0.01
32161270010000,-112.075194,40.475389,Mixed Use - Towne Center,centroid,0.0586,16.07,,0.03
32161270020000,-112.074048,40.475475,Mixed Use - Towne Center,centroid,0.0688,13.54,,2.47
32161270030000,-112.075254,40.475181,Mixed Use - Towne Center,centroid,0.0651,14.35,,0.01
32161270040000,-112.074074,40.474993,Mixed Use - Towne Center,centroid,0.0695,13.39,,2.49
32161510010000,-112.076816,40.474184,Mixed Use - Towne Center,centroid,0.0656,14.25,,10.16
32161520010000,-112.079861,40.471896,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0674,13.84,,0.09
32161760010000,-112.075252,40.474509,Mixed Use - Towne Center,centroid,0.0604,15.55,,0.09
32161770010000,-112.07604,40.472181,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.066,14.14,,0.07
32162000020000,-112.071003,40.474172,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0678,13.74,,15.59
32162000030000,-112.068616,40.477679,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0662,14.12,,9.57
32162000040000,-112.069021,40.475612,Mixed Use - Towne Center,centroid,0.075,12.34,,5
32162000050000,-112.068574,40.472527,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0676,13.8,,23.17
32162000070000,-112.06621,40.473599,Mixed Use - Towne Center,centroid,0.0748,12.37,,27.92
32162000080000,-112.063623,40.477811,Military Operation,centroid,0.0352,27.39,,10.81
32162000120000,-112.070447,40.476249,Mixed Use - Towne Center,centroid,0.0734,12.62,,2.59
32162000130000,-112.070786,40.4781,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0671,13.91,,5.21
32162000140000,-112.070527,40.477005,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0678,13.74,,2.59
32162000150000,-112.067792,40.476969,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0586,16.07,,5.02
32162000160000,-112.066772,40.477079,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0575,16.39,,5.09
32162000270000,-112.064481,40.475093,Mixed Use - Towne Center,centroid,0.0643,14.56,,5.85
32162000290000,-112.063336,40.475572,Military Operation,centroid,0.0406,23.63,,6.74
32162000300000,-112.06417,40.475952,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.071,13.09,,2.78
32162000310000,-112.063321,40.473859,Military Operation,centroid,0.0421,22.73,,3.36
32162000330000,-112.065678,40.476854,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0654,14.3,,2.7
32162000350000,-112.066123,40.476878,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0634,14.78,,2.49
32162000360000,-112.065444,40.475685,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0608,15.45,,5.38
32163000050000,-112.078789,40.464914,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0632,14.82,,22.32
32163000100000,-112.073411,40.466926,Mixed Use - Towne Center,centroid,0.0476,20.02,,1.8
32163000110000,-112.072717,40.466785,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0669,13.95,,80.54
32163000120000,-112.078113,40.471275,Mixed Use - Towne Center,centroid,0.0594,15.84,,2.5
32163000130000,-112.078567,40.470718,Mixed Use - Towne Center,centroid,0.0554,17.04,,2.5
32163000150000,-112.078229,40.467649,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0628,14.92,,5.01
32163000160000,-112.079092,40.467199,Open Space,centroid,0.0694,13.41,,5
32163000170000,-112.080903,40.466012,Open Space,centroid,0.0679,13.72,,6.26
32163000180000,-112.079902,40.466682,Open Space,centroid,0.0683,13.65,,5.01
32163000200000,-112.078119,40.468725,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0672,13.88,,2.5
32163000220000,-112.080803,40.469649,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0654,14.3,,2.46
32163000290000,-112.079368,40.469064,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0632,14.82,,2.41
32163000330000,-112.075128,40.468564,Mixed Use - Towne Center,centroid,0.0533,17.75,,2.53
32163000350000,-112.081139,40.467727,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0646,14.48,,2.57
32163000370000,-112.076098,40.471475,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0683,13.64,,2.71
32163000380000,-112.077533,40.46934,Open Space,centroid,0.0692,13.44,,2.5
32163000400000,-112.07613,40.468327,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0632,14.83,,3.33
32163000410000,-112.077083,40.467949,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0674,13.84,,3.27
32163000410000,-112.077083,40.467949,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0674,13.84,,3.27
32163000420000,-112.074388,40.470592,Mixed Use - Towne Center,centroid,0.0693,13.43,,5.37
32163000450000,-112.076296,40.469553,Mixed Use - Towne Center,centroid,0.0528,17.95,,5.03
32163000460000,-112.079294,40.469721,Mixed Use - Towne Center,centroid,0.0575,16.39,,2.39
32163000470000,-112.078936,40.470195,Mixed Use - Towne Center,centroid,0.0603,15.59,,2.35
32163000480000,-112.079021,40.472127,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0663,14.09,,2.67
32163000490000,-112.07986,40.471392,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0681,13.68,,2.58
32163000500000,-112.080577,40.471001,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0638,14.68,,2.67
32163000510000,-112.080889,40.470435,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0637,14.7,,2.62
32163010010000,-112.076884,40.471086,Mixed Use - Towne Center,centroid,0.0539,17.55,,2.55
32163020010000,-112.080581,40.468677,Mixed Use - Towne Center,centroid,0.0761,12.15,,4.93
32163260020000,-112.075264,40.470106,Mixed Use - Towne Center,centroid,0.0708,13.12,,2.75
32163260030000,-112.074454,40.469475,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0676,13.79,,2.69
32164000010000,-112.072243,40.471082,Mixed Use - Towne Center,centroid,0.0817,11.25,,19.65
32164000050000,-112.067394,40.467475,Mixed Use - Towne Center,centroid,0.0738,12.55,,16.21
32164000080000,-112.065533,40.47092,Mixed Use - Towne Center,centroid,0.0656,14.25,,12.02
32164000090000,-112.063509,40.470925,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0296,32.81,,14.06
32164000100000,-112.064686,40.468903,Mixed Use - Towne Center,centroid,0.0629,14.91,,11.76
32164000110000,-112.063824,40.467175,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0379,25.39,,11.74
32164000120000,-112.063777,40.465183,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0311,31.18,,10.15
32164000140000,-112.066506,40.465102,Open Space,centroid,0.0732,12.66,,5
32164000160000,-112.068098,40.46883,Mixed Use - Towne Center,centroid,0.0863,10.58,,10
32164000170000,-112.066834,40.466356,Mixed Use - Towne Center,centroid,0.0696,13.36,,5
32164000180000,-112.066344,40.465826,Open Space,centroid,0.0712,13.04,,5.6
32164000190000,-112.068954,40.469794,Mixed Use - Towne Center,centroid,0.0756,12.22,,9.4
32164000200000,-112.068535,40.469338,Mixed Use - Towne Center,centroid,0.0691,13.48,,0.6
32172000060000,-112.084397,40.475334,Mixed Use - Towne Center,centroid,0.0762,12.12,,10.21
32172000070000,-112.083944,40.474004,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0642,14.58,,10.78
32172000080000,-112.089745,40.475052,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0679,13.72,,22.46
32172000090000,-112.087392,40.474,Mixed Use - Towne Center,centroid,0.0457,20.86,,17.37
32172000100000,-112.08656,40.472246,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0677,13.78,,32.16
32172000120000,-112.083968,40.478076,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0686,13.58,,5
32172000130000,-112.083249,40.477214,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0614,15.28,,5.01
32172000140000,-112.090482,40.478738,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0548,17.26,,2.5
32172000150000,-112.090459,40.477838,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0553,17.09,,2.3
32172000160000,-112.090177,40.477184,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0588,15.99,,2.3
32172000170000,-112.081927,40.472587,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0632,14.82,,5.12
32172000180000,-112.088216,40.478404,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0671,13.91,,5.21
32172000190000,-112.088955,40.477599,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0628,14.92,,5.21
32172000240000,-112.0829,40.47608,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0642,14.58,,1.39
32172000250000,-112.086788,40.47616,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0584,16.13,,10.81
32172000260000,-112.085742,40.477283,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0666,14.0,,9.73
32172000270000,-112.086049,40.4775,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0683,13.64,,0.99
32172000280000,-112.082163,40.47681,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0683,13.64,,3.64
32172000290000,-112.081767,40.476479,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0668,13.96,,0.01
32173000020000,-112.09334,40.46956,Mixed Use - Towne Center,centroid,0.0649,14.42,,40
32173000030000,-112.092409,40.466595,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0612,15.34,,197.5
32174000010000,-112.086295,40.469594,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0596,15.77,,80
32174760010000,-112.084959,40.466025,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0651,14.36,,2.5
32201000050000,-112.0926,40.45663,Mixed Use - Towne Center,centroid,0.0765,12.07,,106.66
32202000020000,-112.083918,40.462106,Open Space,centroid,0.071,13.08,,40
32202000060000,-112.084717,40.459017,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0674,13.85,,20
32202000110000,-112.087107,40.460692,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0664,14.06,,10.01
32202000160000,-112.087057,40.459557,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0681,13.68,,0.1
32202000170000,-112.087499,40.458853,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0666,14.01,,9.89
32202000190000,-112.089709,40.458592,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0681,13.68,,0.12
32202000210000,-112.0881,40.457634,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0678,13.74,,10.93
32202000220000,-112.088667,40.463519,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0596,15.78,,10.08
32202000230000,-112.088662,40.462602,Mixed Use - Towne Center,centroid,0.0441,21.67,,10.1
32202000260000,-112.089942,40.457282,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0604,15.55,,7.37
32202000270000,-112.089689,40.459774,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0637,14.7,,2.9
32202000290000,-112.0908,40.458058,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0575,16.4,,0.01
32202000300000,-112.090374,40.459029,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0573,16.45,,5.01
32202000310000,-112.089803,40.46095,Mixed Use - Towne Center,centroid,0.0409,23.46,,9.55
32202000320000,-112.088608,40.461676,Open Space,centroid,0.0647,14.46,,5.43
32202000330000,-112.083224,40.457723,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0629,14.9,,21.1
32204000040000,-112.082576,40.453935,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0675,13.81,,10.37
32204000070000,-112.085607,40.455801,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.065,14.37,,5
32204000080000,-112.085225,40.45475,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0635,14.75,,5
32204000100000,-112.083634,40.456217,Mixed Use - Towne Center,centroid,0.0691,13.48,,2.5
32204000110000,-112.082201,40.456188,Mixed Use - Towne Center,centroid,0.072,12.89,,2.5
32204000120000,-112.08357,40.455217,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0688,13.54,,2.89
32204000130000,-112.082733,40.455295,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0671,13.89,,2.89
32204000150000,-112.089841,40.452076,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0642,14.58,,10
32204000160000,-112.089834,40.45025,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0676,13.8,,9.74
32204000180000,-112.085353,40.451075,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0629,14.9,,12.54
32204000190000,-112.084493,40.452154,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0662,14.11,,5
32204000200000,-112.083292,40.452156,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0671,13.91,,4.6
32204000210000,-112.082107,40.452514,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0678,13.75,,2.56
32204000220000,-112.082097,40.451588,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0693,13.44,,2.5
32204000230000,-112.082986,40.450393,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0666,14.01,,10.05
32204000250000,-112.080935,40.452076,Mixed Use - Towne Center,centroid,0.0756,12.24,,5
32204000270000,-112.080123,40.450476,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0679,13.72,,7
32204000280000,-112.079745,40.451387,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0668,13.97,,8.8
32204000290000,-112.088348,40.450317,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0682,13.67,,2.5
32204000300000,-112.087333,40.451339,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0629,14.91,,16.97
32204000320000,-112.088823,40.454994,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.065,14.39,,33.45
32204000330000,-112.088069,40.453436,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0655,14.26,,2.52
32204000340000,-112.086877,40.453431,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0645,14.51,,2.52
32204000350000,-112.08117,40.455098,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.068,13.71,,2.91
32204000360000,-112.080796,40.453634,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0683,13.64,,5
32204000400000,-112.084871,40.453792,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0628,14.93,,7.73
32211000020000,-112.079219,40.462795,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0683,13.65,,10.56
32211000040000,-112.077677,40.461055,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0668,13.96,,22.06
32211000050000,-112.073483,40.462026,Mixed Use - Towne Center,centroid,0.0753,12.29,,20.2
32211000130000,-112.075648,40.457065,Open Space,centroid,0.0719,12.9,,5
32211000140000,-112.078023,40.45842,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0679,13.73,,20
32211000160000,-112.075653,40.458877,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0685,13.59,,15
32211000170000,-112.081012,40.462315,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0646,14.48,,8.77
32211000180000,-112.079972,40.461749,Open Space,centroid,0.07,13.28,,1.89
32211000190000,-112.08126,40.459393,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.063,14.86,,2.52
32211000200000,-112.080551,40.459533,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0614,15.29,,2.51
32211000210000,-112.079691,40.459655,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0685,13.59,,2.51
32211000220000,-112.081275,40.457577,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0622,15.08,,2.69
32211000250000,-112.072465,40.459522,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0642,14.57,,2.5
32211000260000,-112.073892,40.458539,Mixed Use - Towne Center,centroid,0.0723,12.83,,3.48
32211000270000,-112.080681,40.457699,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0643,14.54,,3.01
32211000280000,-112.080089,40.457799,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0669,13.95,,3.3
32211000290000,-112.079501,40.45786,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0671,13.89,,3.47
32211000310000,-112.073642,40.457591,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0576,16.37,,2.7
32211000330000,-112.073552,40.456923,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0683,13.64,,2.65
32211000350000,-112.072416,40.457693,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0651,14.37,,3.13
32211000360000,-112.073698,40.459863,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.068,13.7,,2.63
32211000380000,-112.073634,40.459482,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0689,13.52,,0.1
32211000390000,-112.073198,40.458924,Mixed Use - Towne Center,centroid,0.0727,12.75,,2.59
32211260010000,-112.076623,40.463093,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0665,14.05,,10.34
32211260020000,-112.075235,40.463773,Mixed Use - Towne Center,centroid,0.0504,18.84,,10.34
32212000010000,-112.070854,40.462906,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0661,14.14,,20.51
32212000060000,-112.06562,40.461521,Open Space,centroid,0.0709,13.1,,10.47
32212000070000,-112.066514,40.459108,Open Space,centroid,0.0691,13.47,,13
32212000100000,-112.063963,40.459046,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0675,13.82,,10.26
32212000120000,-112.063856,40.462988,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0655,14.28,,5.07
32212000130000,-112.063043,40.463141,Hillside/Rural Residential (0.5-1.7 du/acre),centroid,0.0692,13.45,,5
